pitcher_name,country,game_date,pitch_type,pitch_name,release_speed,release_spin_rate,pfx_x,pfx_z,plate_x,plate_z,p_throws,stand,balls,strikes,description
Max Fried,USA,2025-08-16,ST,Sweeper,83.5,2493.0,-1.11,-0.15,-0.5385443942819204,2.778839435751512,L,L,0,2,called_strike
Max Fried,USA,2025-08-16,ST,Sweeper,79.9,2631.0,-1.24,-0.43,-0.466858383839865,3.158574226341812,L,L,0,1,called_strike
Max Fried,USA,2025-08-16,CU,Curveball,74.2,2760.0,-0.93,-1.22,-0.3644374922898251,1.7475093866260265,L,L,0,0,swinging_strike
Max Fried,USA,2025-08-16,FC,Cutter,95.0,2308.0,0.03,0.54,0.544701328256408,3.1074103683156107,L,R,2,2,hit_into_play
Max Fried,USA,2025-08-16,CH,Changeup,85.8,1644.0,1.24,0.38,1.7617069804345848,2.9516138170470434,L,R,1,2,ball
Max Fried,USA,2025-08-16,FF,4-Seam Fastball,95.3,2124.0,0.06,1.02,0.8862659995562582,3.7635318253793937,L,R,0,2,ball
Max Fried,USA,2025-08-16,SI,Sinker,93.7,2152.0,1.01,0.23,0.4304607185375335,1.5673305226776677,L,R,0,1,foul
Max Fried,USA,2025-08-16,FC,Cutter,92.3,2209.0,-0.05,0.8,-0.0915285610387275,2.7118839946332445,L,R,0,0,called_strike
Max Fried,USA,2025-08-16,CU,Curveball,74.7,2678.0,-0.82,-1.29,-0.1185058496304504,1.8507716698950087,L,L,2,2,hit_into_play
Max Fried,USA,2025-08-16,FF,4-Seam Fastball,95.2,2167.0,0.14,1.14,-0.6251958984904078,2.7985464867230334,L,L,2,2,foul
Max Fried,USA,2025-08-16,FC,Cutter,92.1,2340.0,0.11,0.86,-0.6528696800136058,1.5367044185542025,L,L,2,1,called_strike
Max Fried,USA,2025-08-16,SI,Sinker,92.5,2111.0,0.98,0.36,-0.4499928007272359,1.6584609592987365,L,L,2,0,called_strike
Max Fried,USA,2025-08-16,FF,4-Seam Fastball,94.9,2114.0,0.2,1.2,-0.5442309583293996,1.0411477308622017,L,L,1,0,ball
Max Fried,USA,2025-08-16,ST,Sweeper,79.6,2579.0,-1.77,-0.05,1.5800554878831865,5.185462436389086,L,L,0,0,ball
Max Fried,USA,2025-08-16,CU,Curveball,75.0,2882.0,-1.06,-1.31,0.430362613529106,2.012725899706997,L,R,3,2,foul_tip
Max Fried,USA,2025-08-16,FC,Cutter,95.2,2346.0,-0.22,0.63,-1.57887936711513,1.7843636355074148,L,R,2,2,ball
Max Fried,USA,2025-08-16,FC,Cutter,93.5,2303.0,-0.22,0.48,-1.7595052797624515,1.930492576691547,L,R,1,2,ball
Max Fried,USA,2025-08-16,FF,4-Seam Fastball,97.0,2046.0,0.19,1.07,0.3018641331749575,4.158677575448302,L,R,0,2,ball
Max Fried,USA,2025-08-16,FF,4-Seam Fastball,97.1,2171.0,0.2,1.22,0.3759001832134786,2.706572957814748,L,R,0,1,foul
Max Fried,USA,2025-08-16,FC,Cutter,95.7,2218.0,-0.04,0.83,-0.624220443177698,1.9763012028678448,L,R,0,0,called_strike
Max Fried,USA,2025-08-16,FF,4-Seam Fastball,95.5,2079.0,-0.1,1.13,0.0715748893346903,3.68853239746428,L,L,3,2,swinging_strike
Max Fried,USA,2025-08-16,FF,4-Seam Fastball,95.6,2121.0,0.02,1.14,-0.9531113084408912,3.2375075179193957,L,L,2,2,ball
Max Fried,USA,2025-08-16,ST,Sweeper,82.7,2869.0,-1.4,-0.14,-1.503619548570119,2.312983088654757,L,L,1,2,ball
Max Fried,USA,2025-08-16,ST,Sweeper,82.2,2742.0,-1.49,-0.19,0.9301841112682604,4.762404461548154,L,L,0,2,ball
Max Fried,USA,2025-08-16,SL,Slider,89.0,2612.0,-0.22,0.27,-0.2808890578240883,2.334482988618871,L,L,0,2,foul
Max Fried,USA,2025-08-16,SI,Sinker,95.1,2158.0,0.28,0.43,-0.4918454212539844,1.9727777993914148,L,L,0,1,called_strike
Max Fried,USA,2025-08-16,FF,4-Seam Fastball,95.6,2126.0,0.23,1.13,0.4595503230982827,3.087194550866646,L,L,0,0,called_strike
Max Fried,USA,2025-08-16,FC,Cutter,94.5,2278.0,-0.14,0.64,-0.3950247510903345,2.4167926767703114,L,R,1,1,hit_into_play
Max Fried,USA,2025-08-16,FC,Cutter,93.2,2254.0,-0.12,0.52,-0.7565243727554151,1.2831935564288537,L,R,1,0,foul
Max Fried,USA,2025-08-16,CU,Curveball,73.1,2785.0,-1.02,-1.4,1.7919799014549629,3.895529093397519,L,R,0,0,ball
Max Fried,USA,2025-08-16,SI,Sinker,94.1,2116.0,0.83,0.29,0.2587059687265007,2.489436876698633,L,L,0,0,hit_into_play
Max Fried,USA,2025-08-16,FC,Cutter,93.5,2285.0,-0.11,0.89,-0.2233722707379617,2.219564454821776,L,R,0,1,hit_into_play
Max Fried,USA,2025-08-16,CU,Curveball,74.7,2719.0,-0.75,-1.19,0.7075606937536427,1.9009382526796677,L,R,0,0,called_strike
Max Fried,USA,2025-08-16,CU,Curveball,74.3,2733.0,-0.78,-1.27,0.2945057218634683,1.576278405800435,L,R,0,1,hit_into_play
Max Fried,USA,2025-08-16,CU,Curveball,74.1,2823.0,-0.82,-1.38,0.6643615933318018,2.4040569602591013,L,R,0,0,called_strike
Max Fried,USA,2025-08-16,SI,Sinker,93.4,2137.0,0.81,0.2,-1.3071072471145024,1.9008737609581003,L,L,3,1,ball
Max Fried,USA,2025-08-16,FC,Cutter,90.6,2397.0,-0.07,0.31,-0.997056871758712,1.5887923020403276,L,L,2,1,ball
Max Fried,USA,2025-08-16,SI,Sinker,94.3,2091.0,0.91,0.33,-0.9191431961093974,2.0625318380087623,L,L,1,1,ball
Max Fried,USA,2025-08-16,ST,Sweeper,82.9,2799.0,-1.49,-0.19,-2.1943823584034883,1.0236714892438323,L,L,0,1,ball
Max Fried,USA,2025-08-16,ST,Sweeper,82.5,2643.0,-1.19,-0.16,-0.7126241730481019,1.419641756738717,L,L,0,0,swinging_strike
Max Fried,USA,2025-08-16,SL,Slider,85.9,2730.0,-0.42,-0.34,-0.49133051380579,1.9899369290156763,L,R,1,1,hit_into_play
Max Fried,USA,2025-08-16,FC,Cutter,95.0,2293.0,-0.07,0.67,-1.6046465805300538,2.527038988655306,L,R,1,0,foul
Max Fried,USA,2025-08-16,FF,4-Seam Fastball,95.3,2195.0,0.62,1.15,1.435234760409547,2.8372288894591446,L,R,0,0,ball
Max Fried,USA,2025-08-16,FF,4-Seam Fastball,96.5,2107.0,0.28,1.05,-0.6750601464939892,1.7159882975838434,L,L,3,2,called_strike
Max Fried,USA,2025-08-16,ST,Sweeper,82.4,2753.0,-1.56,-0.15,0.0494816019288575,4.171674163717521,L,L,2,2,ball
Max Fried,USA,2025-08-16,FC,Cutter,95.0,2245.0,0.17,0.74,-0.8524314275401821,3.1199854939295024,L,L,2,2,foul
Max Fried,USA,2025-08-16,SI,Sinker,96.2,2226.0,0.41,0.4,-0.0998136422232386,1.3413521757016746,L,L,1,2,ball
Max Fried,USA,2025-08-16,ST,Sweeper,83.5,2716.0,-1.06,-0.13,-0.5011342788099785,2.340608199588821,L,L,1,1,swinging_strike
Max Fried,USA,2025-08-16,FC,Cutter,93.7,2351.0,0.01,0.68,0.5888817645375705,2.9912074484275344,L,L,1,0,foul
Max Fried,USA,2025-08-16,CU,Curveball,74.0,2844.0,-1.12,-1.28,0.9658904074550444,3.5478247186209524,L,L,0,0,ball
Max Fried,USA,2025-08-16,FC,Cutter,95.5,2319.0,-0.05,0.59,0.4663135846431474,2.8747450297104065,L,R,0,0,hit_into_play
Max Fried,USA,2025-08-16,SI,Sinker,92.7,2085.0,0.58,0.23,0.2919787732334437,2.818161355032964,L,L,2,1,hit_into_play
Max Fried,USA,2025-08-16,SI,Sinker,94.5,2161.0,0.44,0.76,-1.485909081003483,1.863267975311887,L,L,1,1,ball
Max Fried,USA,2025-08-16,CU,Curveball,77.0,2989.0,-1.12,-1.29,0.7451472736417954,3.503374646370898,L,L,0,1,ball
Max Fried,USA,2025-08-16,SI,Sinker,95.1,2248.0,0.95,0.33,-0.0936037255003962,1.951243551670479,L,L,0,0,called_strike
Max Fried,USA,2025-08-16,FF,4-Seam Fastball,96.1,2119.0,0.36,1.11,-0.6585008406596683,2.147974123364455,L,R,2,1,hit_into_play
Max Fried,USA,2025-08-16,FC,Cutter,93.9,2246.0,-0.09,0.96,-0.8002679831490993,2.6321113164679897,L,R,2,0,called_strike
Max Fried,USA,2025-08-16,FC,Cutter,94.0,2323.0,-0.19,0.96,-1.287926998718976,2.520478507172193,L,R,1,0,ball
Max Fried,USA,2025-08-16,FC,Cutter,93.0,2268.0,-0.06,0.85,-1.0037440309603585,2.258016612501438,L,R,0,0,ball
Max Fried,USA,2025-08-10,FC,Cutter,93.7,2279.0,-0.01,0.83,-0.9834572173976346,2.5853758695570166,L,R,1,2,hit_into_play
Max Fried,USA,2025-08-10,CH,Changeup,84.8,1546.0,1.13,0.39,1.759492547883185,3.228431589641979,L,R,0,2,ball
Max Fried,USA,2025-08-10,CU,Curveball,71.2,2846.0,-1.21,-1.19,0.8129015855687354,2.4476075023305928,L,R,0,2,foul
Max Fried,USA,2025-08-10,FC,Cutter,89.8,2267.0,-0.26,0.65,-1.0513499847729766,2.0386437418851706,L,R,0,2,foul
Max Fried,USA,2025-08-10,CU,Curveball,73.1,2838.0,-1.05,-1.29,0.6328090519809344,2.0582403174274244,L,R,0,1,called_strike
Max Fried,USA,2025-08-10,FC,Cutter,93.1,2355.0,-0.11,0.82,-0.4763062607839768,2.75504775380594,L,R,0,0,foul
Max Fried,USA,2025-08-10,SI,Sinker,96.1,2261.0,1.1,0.18,0.7897431699952284,2.654963740736237,L,R,3,2,hit_into_play
Max Fried,USA,2025-08-10,ST,Sweeper,85.3,2826.0,-1.32,0.27,-0.6410979056547998,2.7291138777863857,L,R,3,2,foul
Max Fried,USA,2025-08-10,FF,4-Seam Fastball,97.3,2229.0,0.16,1.32,0.6799249856904674,3.105099788912791,L,R,2,2,ball
Max Fried,USA,2025-08-10,FF,4-Seam Fastball,97.4,2164.0,0.1,1.23,0.6507444412497486,3.820372586594652,L,R,1,2,ball
Max Fried,USA,2025-08-10,FC,Cutter,96.9,2366.0,-0.25,0.63,-0.3347554755821678,4.034113139708927,L,R,0,2,ball
Max Fried,USA,2025-08-10,CU,Curveball,77.6,3059.0,-0.89,-1.36,-0.1589211645818239,1.2650897028729498,L,R,0,1,swinging_strike
Max Fried,USA,2025-08-10,ST,Sweeper,83.4,2806.0,-1.41,0.12,-0.3835205237246302,3.265271473179804,L,R,0,0,called_strike
Max Fried,USA,2025-08-10,ST,Sweeper,82.3,2698.0,-1.42,0.25,1.6595804152525226,3.625139236392508,L,L,3,2,hit_by_pitch
Max Fried,USA,2025-08-10,ST,Sweeper,86.0,2836.0,-1.11,0.01,-0.600407711766862,1.7341046659591348,L,L,3,2,foul
Max Fried,USA,2025-08-10,ST,Sweeper,84.9,2879.0,-1.42,0.01,-0.5924334803332745,1.561953484151763,L,L,3,1,called_strike
Max Fried,USA,2025-08-10,CU,Curveball,76.6,3021.0,-1.14,-1.08,-1.1263189757294891,1.322578012822575,L,L,2,1,ball
Max Fried,USA,2025-08-10,ST,Sweeper,85.7,2882.0,-1.31,0.08,-1.7759543357578689,1.4199774289783331,L,L,1,1,ball
Max Fried,USA,2025-08-10,SI,Sinker,94.7,2261.0,1.08,0.62,-0.2918464212159686,1.9895326780185287,L,L,1,0,called_strike
Max Fried,USA,2025-08-10,SI,Sinker,93.8,2249.0,0.97,0.56,0.2610589787811732,3.691930146409656,L,L,0,0,ball
Max Fried,USA,2025-08-10,ST,Sweeper,81.9,2682.0,-0.94,-0.04,-0.4088232451032223,2.846167120200852,L,R,0,0,hit_into_play
Max Fried,USA,2025-08-10,FC,Cutter,94.7,2362.0,-0.05,0.83,-1.680564338607558,2.617567857678012,L,R,3,1,ball
Max Fried,USA,2025-08-10,FC,Cutter,95.4,2321.0,-0.11,1.0,-1.566036194777574,2.1830884011258926,L,R,2,1,ball
Max Fried,USA,2025-08-10,SI,Sinker,94.8,2248.0,1.1,0.18,0.783772033498777,2.432244241920169,L,R,2,0,called_strike
Max Fried,USA,2025-08-10,SI,Sinker,94.6,2226.0,1.06,0.2,-0.005991192539982,0.8377578080517825,L,R,1,0,ball
Max Fried,USA,2025-08-10,FC,Cutter,96.1,2378.0,-0.28,1.0,-1.4356464246185672,2.1469403477673747,L,R,0,0,ball
Max Fried,USA,2025-08-10,SI,Sinker,96.5,2263.0,0.99,0.48,1.0515660021972637,1.8569629563969696,L,R,2,2,swinging_strike
Max Fried,USA,2025-08-10,SI,Sinker,95.1,2185.0,0.93,0.1,-0.4882601449142304,0.5019021233941698,L,R,2,2,foul
Max Fried,USA,2025-08-10,FF,4-Seam Fastball,96.8,2359.0,0.09,0.99,-1.718265167313132,1.0477313323822213,L,R,1,2,ball
Max Fried,USA,2025-08-10,FC,Cutter,96.4,2342.0,0.13,0.81,-1.8675039913856075,1.6651558739390528,L,R,0,2,ball
Max Fried,USA,2025-08-10,SI,Sinker,95.3,2055.0,0.73,0.62,-0.1694015796198698,1.1273310668330394,L,R,0,1,missed_bunt
Max Fried,USA,2025-08-10,CU,Curveball,76.1,3051.0,-0.95,-1.4,-0.0627977517348952,2.2353167755556544,L,R,0,0,called_strike
Max Fried,USA,2025-08-10,CH,Changeup,84.7,1796.0,0.97,0.17,0.5957022892093602,2.2563934007621005,L,R,1,2,hit_into_play
Max Fried,USA,2025-08-10,CH,Changeup,87.6,1858.0,1.2,0.39,1.1588212908954896,1.4879007289652977,L,R,0,2,ball
Max Fried,USA,2025-08-10,FC,Cutter,94.3,2257.0,-0.15,0.71,-0.944826555345358,2.2495951557323304,L,R,0,1,foul
Max Fried,USA,2025-08-10,SI,Sinker,93.0,2031.0,0.91,0.16,1.0062947360667622,2.4990261046249618,L,R,0,0,foul
Max Fried,USA,2025-08-10,FC,Cutter,96.9,2335.0,0.11,0.63,0.471194482783857,1.5357335481705874,L,R,1,2,hit_into_play
Max Fried,USA,2025-08-10,CH,Changeup,88.7,1910.0,1.19,0.46,0.7215571958173657,1.5159316341030729,L,R,1,1,swinging_strike
Max Fried,USA,2025-08-10,FF,4-Seam Fastball,97.5,2466.0,0.11,1.0,-1.1057728728084144,0.8114714182184166,L,R,0,1,blocked_ball
Max Fried,USA,2025-08-10,FC,Cutter,97.2,2362.0,-0.1,1.01,-0.6986452600834941,1.607504662888571,L,R,0,0,called_strike
Max Fried,USA,2025-08-10,CU,Curveball,73.6,2862.0,-0.91,-1.18,0.1262775720078396,1.510348067497028,L,R,2,2,hit_into_play
Max Fried,USA,2025-08-10,FC,Cutter,95.3,2345.0,-0.17,0.86,-1.86393262235712,1.5661842392091687,L,R,1,2,ball
Max Fried,USA,2025-08-10,FC,Cutter,95.2,2259.0,-0.07,0.88,-1.0042684040415182,1.2891683923742552,L,R,1,1,swinging_strike
Max Fried,USA,2025-08-10,CU,Curveball,69.3,2640.0,-1.21,-1.04,0.5247390454954619,3.597745890078752,L,R,0,1,ball
Max Fried,USA,2025-08-10,CU,Curveball,75.1,2944.0,-1.17,-1.38,-0.069480865100122,1.7524417161708206,L,R,0,0,swinging_strike
Max Fried,USA,2025-08-10,ST,Sweeper,84.9,2903.0,-1.04,0.13,-0.4955732734293,2.053608681413881,L,R,1,1,hit_into_play
Max Fried,USA,2025-08-10,CH,Changeup,85.4,1666.0,1.02,0.41,2.600899470830213,4.547350221060082,L,R,0,1,ball
Max Fried,USA,2025-08-10,FC,Cutter,94.4,2236.0,-0.18,0.82,-0.483843109328493,1.6293235854385648,L,R,0,0,foul
Max Fried,USA,2025-08-10,FC,Cutter,94.5,2198.0,-0.1,0.86,-1.1360661889437975,2.22704507242108,L,R,0,2,swinging_strike
Max Fried,USA,2025-08-10,FC,Cutter,94.4,2256.0,-0.21,0.83,-0.9414191345515972,2.404825416665723,L,R,0,1,swinging_strike
Max Fried,USA,2025-08-10,ST,Sweeper,83.4,2943.0,-1.58,-0.3,0.0178166845149567,1.7453719730068045,L,R,0,0,called_strike
Max Fried,USA,2025-08-10,ST,Sweeper,84.7,2872.0,-1.52,-0.34,-0.3639848400147547,2.1415118246570053,L,L,1,1,hit_into_play
Max Fried,USA,2025-08-10,ST,Sweeper,84.7,2721.0,-1.38,-0.06,-1.5377305402232126,1.583031395041638,L,L,1,0,swinging_strike
Max Fried,USA,2025-08-10,ST,Sweeper,83.4,2775.0,-1.19,0.05,-2.298082229758852,1.6883880102479414,L,L,0,0,ball
Max Fried,USA,2025-08-10,CH,Changeup,85.6,1803.0,1.13,0.21,0.7614726461998955,2.4444494372917216,L,R,3,1,hit_into_play
Max Fried,USA,2025-08-10,FC,Cutter,93.8,2342.0,-0.12,0.85,0.2388687645387832,3.2115663829838117,L,R,3,0,called_strike
Max Fried,USA,2025-08-10,CU,Curveball,72.6,2788.0,-1.09,-1.16,1.266457206389339,2.330001835922177,L,R,2,0,ball
Max Fried,USA,2025-08-10,CH,Changeup,81.6,1816.0,1.04,0.2,1.1363962874893097,2.6028763663927155,L,R,1,0,ball
Max Fried,USA,2025-08-10,CU,Curveball,76.7,2964.0,-0.84,-1.22,-0.4344501645605858,0.8749521962044797,L,R,0,0,blocked_ball
Max Fried,USA,2025-08-10,FC,Cutter,93.7,2397.0,-0.19,0.7,-0.2743180685876762,2.72081961453928,L,R,0,0,hit_into_play
Max Fried,USA,2025-08-10,CU,Curveball,77.9,2944.0,-0.76,-1.47,0.2788925588432215,1.670269141966072,L,R,1,2,hit_into_play
Max Fried,USA,2025-08-10,FC,Cutter,94.5,2188.0,0.31,0.51,-0.02712267491962,1.6409467420333592,L,R,1,1,swinging_strike
Max Fried,USA,2025-08-10,FC,Cutter,94.8,2316.0,-0.3,0.62,-2.248065754314168,2.269222468459838,L,R,0,1,ball
Max Fried,USA,2025-08-10,FC,Cutter,94.8,2102.0,-0.15,0.83,-1.188028980193842,2.0451391743012195,L,R,0,0,foul
Max Fried,USA,2025-08-10,CU,Curveball,74.1,2739.0,-1.01,-1.36,-0.3063665781987349,1.7849294189075335,L,R,1,1,hit_into_play
Max Fried,USA,2025-08-10,FC,Cutter,93.6,2242.0,-0.12,0.69,-0.8103551023214668,1.4599920932191637,L,R,0,1,ball
Max Fried,USA,2025-08-10,ST,Sweeper,80.4,2706.0,-1.35,-0.32,-0.1438180707319967,3.4925605514003726,L,R,0,0,called_strike
Max Fried,USA,2025-08-10,ST,Sweeper,82.2,2771.0,-1.2,0.27,-0.3042713523090458,2.5812280398716,L,R,0,0,hit_into_play
Max Fried,USA,2025-08-10,CH,Changeup,85.8,1777.0,1.14,0.1,0.5641023009207198,1.4595792716046554,L,R,1,2,hit_into_play
Max Fried,USA,2025-08-10,FC,Cutter,95.6,2313.0,0.07,0.88,0.1385860365346116,2.32727982747655,L,R,1,1,foul
Max Fried,USA,2025-08-10,SI,Sinker,93.6,2124.0,0.51,0.34,-0.5160303248243181,1.5526815972227297,L,R,1,0,swinging_strike
Max Fried,USA,2025-08-10,ST,Sweeper,84.1,2719.0,-1.19,-0.08,0.8227113079465691,3.1362187409527524,L,R,0,0,ball
Max Fried,USA,2025-08-10,FC,Cutter,95.5,2352.0,-0.21,0.74,-1.5567997773999478,2.813305549695092,L,R,0,2,hit_into_play
Max Fried,USA,2025-08-10,FC,Cutter,94.0,2297.0,0.11,0.84,-1.2131788247867776,3.0509690562071143,L,R,0,1,foul
Max Fried,USA,2025-08-10,CU,Curveball,72.0,2705.0,-1.0,-0.97,0.5235438541736535,3.38799087475668,L,R,0,0,called_strike
Max Fried,USA,2025-08-10,CH,Changeup,86.1,2091.0,1.14,0.47,-0.054988708632581,1.68670628148849,L,R,0,2,hit_into_play
Max Fried,USA,2025-08-10,CU,Curveball,74.6,2847.0,-1.0,-1.21,0.0664887924412879,1.8962186455940069,L,R,0,1,foul
Max Fried,USA,2025-08-10,FC,Cutter,91.9,2350.0,0.05,0.94,-0.239261441270066,2.69319130750369,L,R,0,0,foul
Max Fried,USA,2025-08-10,ST,Sweeper,85.0,2889.0,-1.35,-0.06,-1.0725958538895213,3.4123520570346257,L,L,0,2,swinging_strike
Max Fried,USA,2025-08-10,ST,Sweeper,84.4,2971.0,-1.5,0.03,-1.2083470014605056,1.8616362347579696,L,L,0,1,swinging_strike
Max Fried,USA,2025-08-10,ST,Sweeper,84.1,2822.0,-1.38,0.01,-0.5985144216895775,2.0577859982407363,L,L,0,0,foul
Max Fried,USA,2025-08-10,FC,Cutter,94.6,2407.0,-0.28,0.64,-2.5179518653061304,1.8131514874170165,L,R,1,2,hit_by_pitch
Max Fried,USA,2025-08-10,CU,Curveball,75.6,3027.0,-0.87,-1.48,0.7726993927579189,0.6950954972604748,L,R,0,2,blocked_ball
Max Fried,USA,2025-08-10,CU,Curveball,74.9,3031.0,-0.87,-1.51,-0.2832331688173559,1.6112894973394534,L,R,0,1,swinging_strike
Max Fried,USA,2025-08-10,CU,Curveball,73.5,2876.0,-0.72,-1.47,0.3028017862905119,0.757096146827636,L,R,0,0,swinging_strike_blocked
Max Fried,USA,2025-08-10,CU,Curveball,77.1,2936.0,-0.65,-1.49,0.3847449616599001,2.575370531956402,L,R,2,2,hit_into_play
Max Fried,USA,2025-08-10,FC,Cutter,93.6,2314.0,-0.24,0.61,-0.7375427306797006,2.5238214459460204,L,R,2,1,foul
Max Fried,USA,2025-08-10,CU,Curveball,75.4,2825.0,-0.89,-1.55,0.6435295546260251,3.7143175310441143,L,R,1,1,ball
Max Fried,USA,2025-08-10,CU,Curveball,76.5,3044.0,-0.82,-1.38,-0.1574886569638746,0.7249770238439766,L,R,0,1,ball
Max Fried,USA,2025-08-10,FC,Cutter,94.9,2275.0,0.17,0.69,-0.4582167532744693,2.3286659185962204,L,R,0,0,foul
Max Fried,USA,2025-08-10,FF,4-Seam Fastball,94.0,2146.0,0.09,1.45,0.1238796367925984,2.799187145142942,L,R,0,0,hit_into_play
Max Fried,USA,2025-08-10,FC,Cutter,94.0,2338.0,-0.03,0.65,-0.6773166002476192,2.4156664919535578,L,R,0,1,hit_into_play
Max Fried,USA,2025-08-10,FF,4-Seam Fastball,95.1,2185.0,0.51,1.26,-0.2079314903126857,2.5205063939832457,L,R,0,0,called_strike
Max Fried,USA,2025-08-10,FF,4-Seam Fastball,94.5,2150.0,0.34,1.3,0.3454143957967747,2.8465500955998646,L,R,0,0,hit_into_play
Max Fried,USA,2025-08-04,CU,Curveball,77.0,3094.0,-0.72,-1.55,-0.466988924858997,1.1478437550600171,L,L,2,2,swinging_strike
Max Fried,USA,2025-08-04,FF,4-Seam Fastball,96.1,2245.0,0.08,1.19,-1.4156821776514692,4.150425682228246,L,L,1,2,ball
Max Fried,USA,2025-08-04,ST,Sweeper,83.1,2992.0,-1.88,-0.21,-0.6398786020663667,3.267881216156486,L,L,1,2,foul
Max Fried,USA,2025-08-04,CU,Curveball,74.3,2875.0,-0.66,-1.44,-0.4345613811200266,1.615320662917468,L,L,1,1,swinging_strike
Max Fried,USA,2025-08-04,SI,Sinker,94.0,2228.0,0.93,0.23,-0.3486076216610334,2.0866785882898835,L,L,1,0,called_strike
Max Fried,USA,2025-08-04,ST,Sweeper,81.3,2857.0,-1.95,-0.03,0.1547773029049219,3.594023844312524,L,L,0,0,ball
Max Fried,USA,2025-08-04,FC,Cutter,95.4,2362.0,-0.11,0.9,-0.2671777249008385,2.070846723213341,L,R,1,2,called_strike
Max Fried,USA,2025-08-04,FF,4-Seam Fastball,95.9,2113.0,0.31,1.12,-0.2336141535226354,3.398582592891308,L,R,1,2,foul
Max Fried,USA,2025-08-04,FC,Cutter,94.1,2318.0,-0.22,0.65,-0.4878199115778295,2.4344758292599327,L,R,1,1,foul
Max Fried,USA,2025-08-04,FC,Cutter,95.4,2345.0,-0.25,0.8,-0.5315013545645777,4.132863116530138,L,R,0,1,ball
Max Fried,USA,2025-08-04,FC,Cutter,95.0,2247.0,-0.08,0.83,-0.6175667369477182,3.187188938996565,L,R,0,0,foul_tip
Max Fried,USA,2025-08-04,FF,4-Seam Fastball,96.7,2192.0,0.25,1.01,-0.9008461660086202,3.007654182406456,L,R,1,2,hit_into_play
Max Fried,USA,2025-08-04,CU,Curveball,78.1,2835.0,-0.74,-1.41,-0.5430094321441434,2.1049980871510146,L,R,1,1,called_strike
Max Fried,USA,2025-08-04,FC,Cutter,94.7,2356.0,-0.17,0.93,-0.7051403835324258,3.1199123429954425,L,R,1,0,foul
Max Fried,USA,2025-08-04,FC,Cutter,94.9,2337.0,0.03,0.71,-1.4091850091846168,1.8821455887351384,L,R,0,0,ball
Max Fried,USA,2025-08-04,FF,4-Seam Fastball,95.5,2094.0,0.45,1.3,0.2891682944684501,3.4632973209187794,L,R,1,2,swinging_strike
Max Fried,USA,2025-08-04,CH,Changeup,87.9,1612.0,1.26,0.01,0.3644600017497521,0.7269719863441444,L,R,0,2,ball
Max Fried,USA,2025-08-04,SI,Sinker,93.9,2043.0,0.73,0.46,0.8536338021739701,2.6301239276165096,L,R,0,1,called_strike
Max Fried,USA,2025-08-04,SI,Sinker,92.9,2045.0,0.58,0.54,0.1524256296564877,2.861243940341179,L,R,0,0,swinging_strike
Max Fried,USA,2025-08-04,FC,Cutter,94.6,2295.0,-0.2,0.84,0.0769528113940583,2.6604030310706563,L,R,3,2,hit_into_play
Max Fried,USA,2025-08-04,CU,Curveball,77.6,3147.0,-0.78,-1.7,0.783303910737809,1.3262547950469106,L,R,3,2,foul
Max Fried,USA,2025-08-04,CH,Changeup,88.5,1506.0,1.18,-0.05,1.5777149597324356,0.8771467312963206,L,R,2,2,blocked_ball
Max Fried,USA,2025-08-04,CU,Curveball,75.2,2989.0,-1.02,-1.36,0.3512295147178188,1.9499523347008312,L,R,2,1,swinging_strike
Max Fried,USA,2025-08-04,FC,Cutter,94.5,2322.0,-0.02,0.74,-0.2775957905320448,3.508701793614362,L,R,1,1,ball
Max Fried,USA,2025-08-04,CH,Changeup,86.9,1562.0,0.83,0.55,1.4130783937726488,3.00045091524202,L,R,0,1,ball
Max Fried,USA,2025-08-04,FC,Cutter,94.7,2403.0,-0.03,0.59,0.0721312176444321,2.1532665535672377,L,R,0,0,called_strike
Max Fried,USA,2025-08-04,ST,Sweeper,84.0,2950.0,-1.84,-0.11,-0.2621905627300938,2.45995751643144,L,L,1,2,called_strike
Max Fried,USA,2025-08-04,SI,Sinker,95.9,2129.0,1.13,0.2,0.7257990697482151,0.7837987987544324,L,L,1,1,swinging_strike
Max Fried,USA,2025-08-04,SI,Sinker,95.5,2207.0,1.08,0.08,0.8787356963326731,0.2353085578439873,L,L,0,1,blocked_ball
Max Fried,USA,2025-08-04,ST,Sweeper,82.1,2751.0,-1.69,0.07,0.2036940778103311,2.7189906024084216,L,L,0,0,called_strike
Max Fried,USA,2025-08-04,CU,Curveball,73.1,2823.0,-0.8,-1.45,0.614906408450856,1.9911051091771927,L,R,0,0,hit_into_play
Max Fried,USA,2025-08-04,FC,Cutter,92.6,2049.0,-0.03,0.79,-0.5260464530551731,2.35730973748335,L,R,1,0,hit_into_play
Max Fried,USA,2025-08-04,SI,Sinker,92.8,2047.0,1.0,0.27,-0.1507476973375908,1.4168309315867729,L,R,0,0,ball
Max Fried,USA,2025-08-04,FC,Cutter,90.8,2226.0,-0.08,0.68,0.1347469609253341,3.948250037501608,L,R,3,0,ball
Max Fried,USA,2025-08-04,FC,Cutter,92.3,2237.0,-0.22,1.06,0.1467002812688758,3.6874022625504095,L,R,2,0,ball
Max Fried,USA,2025-08-04,FC,Cutter,90.0,2342.0,-0.27,0.84,-0.7926282476209617,4.053854323934993,L,R,1,0,ball
